data_id;language;form;age;gender;mom_ed;comprehension;production
159852;French (French);WG;8;NA;NA;18;6
159853;French (French);WG;13;NA;NA;59;3
159854;French (French);WG;12;NA;NA;16;0
159855;French (French);WG;12;NA;NA;130;0
159856;French (French);WG;8;NA;NA;25;0
159857;French (French);WG;11;NA;NA;116;11
159858;French (French);WG;13;NA;NA;128;7
159859;French (French);WG;13;NA;NA;171;1
159860;French (French);WG;8;NA;NA;68;0
159861;French (French);WG;11;NA;NA;19;3
159862;French (French);WG;8;NA;NA;9;2
159863;French (French);WG;12;NA;NA;54;0
159864;French (French);WG;13;NA;NA;27;0
159865;French (French);WG;12;NA;NA;23;0
159866;French (French);WG;8;NA;NA;5;0
159867;French (French);WG;13;NA;NA;64;0
159868;French (French);WG;8;NA;NA;40;0
159869;French (French);WG;11;NA;NA;39;0
159870;French (French);WG;12;NA;NA;50;0
159871;French (French);WG;13;NA;NA;61;61
159872;French (French);WG;8;NA;NA;10;1
159873;French (French);WG;13;NA;NA;15;0
159874;French (French);WG;8;NA;NA;6;0
159875;French (French);WG;11;NA;NA;0;0
159876;French (French);WG;13;NA;NA;84;0
159877;French (French);WG;12;NA;NA;33;1
159878;French (French);WG;8;NA;NA;6;0
159879;French (French);WG;11;NA;NA;48;3
159880;French (French);WG;13;NA;NA;154;5
159881;French (French);WG;11;NA;NA;12;3
159882;French (French);WG;15;NA;NA;39;3
159883;French (French);WG;11;NA;NA;9;0
159884;French (French);WG;13;NA;NA;8;0
159885;French (French);WG;11;NA;NA;272;2
159886;French (French);WG;13;NA;NA;297;8
163409;Mandarin (Taiwanese);WG;16;Female;Some College;31;3
163410;Mandarin (Taiwanese);WG;16;Female;College;57;56
163411;Mandarin (Taiwanese);WG;16;Female;College;16;0
163412;Mandarin (Taiwanese);WG;16;Female;Graduate;80;27
163413;Mandarin (Taiwanese);WG;16;Female;Some College;113;98
163414;Mandarin (Taiwanese);WG;16;Female;Secondary;56;48
163415;Mandarin (Taiwanese);WG;16;Female;College;72;14
163416;Mandarin (Taiwanese);WG;16;Male;College;57;5
163417;Mandarin (Taiwanese);WG;16;Male;Some College;9;3
163418;Mandarin (Taiwanese);WG;16;Male;College;64;23
163419;Mandarin (Taiwanese);WG;16;Male;Graduate;51;7
163420;Mandarin (Taiwanese);WG;16;Female;College;44;5
163421;Mandarin (Taiwanese);WG;16;Female;College;54;7
163422;Mandarin (Taiwanese);WG;16;Female;College;51;51
163423;Mandarin (Taiwanese);WG;16;Female;Graduate;22;20
163424;Mandarin (Taiwanese);WG;16;Female;Graduate;80;20
163425;Mandarin (Taiwanese);WG;16;Male;College;41;22
163426;Mandarin (Taiwanese);WG;14;Female;College;14;6
163427;Mandarin (Taiwanese);WG;14;Male;College;43;6
163428;Mandarin (Taiwanese);WG;14;Male;Some College;27;13
163429;Mandarin (Taiwanese);WG;14;Male;Primary;143;134
163430;Mandarin (Taiwanese);WG;14;Female;College;8;4
163431;Mandarin (Taiwanese);WG;14;Female;Graduate;77;66
163432;Mandarin (Taiwanese);WG;14;Male;Some College;117;17
163433;Mandarin (Taiwanese);WG;14;Male;Secondary;21;4
163434;Mandarin (Taiwanese);WG;14;Female;College;50;10
163435;Mandarin (Taiwanese);WG;14;Female;Graduate;51;11
163436;Mandarin (Taiwanese);WG;14;Female;Secondary;97;88
163437;Mandarin (Taiwanese);WG;14;Female;Some College;40;8
163438;Mandarin (Taiwanese);WG;14;Male;Graduate;16;12
163439;Mandarin (Taiwanese);WG;14;Male;College;113;106
163440;Mandarin (Taiwanese);WG;14;Male;College;77;73
163441;Mandarin (Taiwanese);WG;14;Female;College;143;87
163442;Mandarin (Taiwanese);WG;14;Male;NA;36;10
163443;Mandarin (Taiwanese);WG;14;Female;Some College;23;23
163444;Mandarin (Taiwanese);WG;14;Female;College;23;11
163445;Mandarin (Taiwanese);WG;16;Male;Primary;95;75
163446;Mandarin (Taiwanese);WG;14;Female;Some College;116;111
163447;Mandarin (Taiwanese);WG;16;Female;Graduate;39;21
163448;Mandarin (Taiwanese);WG;15;Female;College;130;40
163449;Mandarin (Taiwanese);WG;15;Male;Primary;140;129
163450;Mandarin (Taiwanese);WG;15;Female;Some College;53;34
163451;Mandarin (Taiwanese);WG;15;Female;Secondary;11;9
163452;Mandarin (Taiwanese);WG;15;Male;Secondary;63;26
163453;Mandarin (Taiwanese);WG;15;Female;College;20;10
163454;Mandarin (Taiwanese);WG;15;Male;Graduate;14;2
163455;Mandarin (Taiwanese);WG;15;Male;Secondary;25;0
163456;Mandarin (Taiwanese);WG;15;Male;Graduate;24;18
163457;Mandarin (Taiwanese);WG;15;Female;Graduate;30;17
163458;Mandarin (Taiwanese);WG;15;Female;College;74;28
163459;Mandarin (Taiwanese);WG;15;Male;Some College;80;11
163460;Mandarin (Taiwanese);WG;15;Female;Some College;34;18
163461;Mandarin (Taiwanese);WG;15;Female;College;15;8
163462;Mandarin (Taiwanese);WG;15;Male;College;137;83
163463;Mandarin (Taiwanese);WG;15;Male;Some College;25;1
163464;Mandarin (Taiwanese);WG;15;Male;Secondary;49;13
163465;Mandarin (Taiwanese);WG;15;Female;Graduate;70;51
163466;Mandarin (Taiwanese);WG;15;Female;College;64;33
163467;Mandarin (Taiwanese);WG;15;Male;Primary;74;18
163468;Mandarin (Taiwanese);WG;15;Male;Some College;17;11
163469;Mandarin (Taiwanese);WG;15;Female;Some College;111;99
163470;Mandarin (Taiwanese);WG;15;Female;Secondary;175;2
163471;Mandarin (Taiwanese);WG;15;Male;College;11;4
163472;Mandarin (Taiwanese);WG;15;Female;Secondary;101;101
163473;Mandarin (Taiwanese);WG;15;Female;Some College;39;4
163474;Mandarin (Taiwanese);WG;15;Male;Secondary;77;14
163475;Mandarin (Taiwanese);WG;15;Male;Primary;7;0
163476;Mandarin (Taiwanese);WG;15;Male;Graduate;36;0
163477;Mandarin (Taiwanese);WG;15;Female;College;36;30
163478;Mandarin (Taiwanese);WG;15;Female;College;192;192
163479;Mandarin (Taiwanese);WG;15;Male;Secondary;33;12
163480;Mandarin (Taiwanese);WG;15;Male;Primary;1;0
163481;Mandarin (Taiwanese);WG;15;Female;Graduate;41;12
163482;Mandarin (Taiwanese);WG;15;Female;Some College;198;191
163483;Mandarin (Taiwanese);WG;15;Male;Some College;104;76
163484;Mandarin (Taiwanese);WG;15;Female;Some College;64;0
163485;Mandarin (Taiwanese);WG;15;Male;College;51;0
163486;Mandarin (Taiwanese);WG;16;Male;Graduate;28;25
163487;Mandarin (Taiwanese);WG;16;Male;Graduate;55;7
163488;Mandarin (Taiwanese);WG;16;Female;Some College;201;200
163489;Mandarin (Taiwanese);WG;16;Male;College;119;100
163490;Mandarin (Taiwanese);WG;16;Female;Some College;354;37
163491;Mandarin (Taiwanese);WG;16;Female;Some College;97;3
163492;Mandarin (Taiwanese);WG;16;Male;College;83;78
163493;Mandarin (Taiwanese);WG;16;Female;Some College;211;196
163494;Mandarin (Taiwanese);WG;16;Male;Some College;0;0
163495;Mandarin (Taiwanese);WG;16;Female;Some College;150;131
163496;Mandarin (Taiwanese);WG;16;Female;Secondary;85;73
163497;Mandarin (Taiwanese);WG;16;Male;Graduate;26;21
163498;Mandarin (Taiwanese);WG;16;Male;Some College;53;38
163499;Mandarin (Taiwanese);WG;16;Male;College;48;12
163500;Mandarin (Taiwanese);WG;16;Female;Some College;92;9
163501;Mandarin (Taiwanese);WG;16;Male;Some College;132;132
163502;Mandarin (Taiwanese);WG;16;Male;Some College;23;5
163503;Mandarin (Taiwanese);WG;16;Male;Some College;13;1
163504;Mandarin (Taiwanese);WG;15;Female;Graduate;354;9
163505;Mandarin (Taiwanese);WG;15;Male;College;16;10
163506;Mandarin (Taiwanese);WG;15;Male;Secondary;36;0
163507;Mandarin (Taiwanese);WG;15;Male;Some College;139;1
163508;Mandarin (Taiwanese);WG;16;Male;College;25;2
163509;Mandarin (Taiwanese);WG;16;Female;Secondary;62;22
163510;Mandarin (Taiwanese);WG;16;Male;Graduate;19;9
163511;Mandarin (Taiwanese);WG;16;Female;Some College;36;0
163512;Mandarin (Taiwanese);WG;16;Male;Secondary;85;18
163513;Mandarin (Taiwanese);WG;16;Female;College;41;31
163514;Mandarin (Taiwanese);WG;8;Male;Some College;9;1
163515;Mandarin (Taiwanese);WG;8;Male;College;185;2
163516;Mandarin (Taiwanese);WG;8;Female;College;46;0
163517;Mandarin (Taiwanese);WG;8;Male;College;24;0
163518;Mandarin (Taiwanese);WG;8;Male;College;26;0
163519;Mandarin (Taiwanese);WG;8;Male;Graduate;28;0
163520;Mandarin (Taiwanese);WG;8;Male;College;33;0
163521;Mandarin (Taiwanese);WG;8;Female;Graduate;5;0
163522;Mandarin (Taiwanese);WG;8;Male;Secondary;354;0
163523;Mandarin (Taiwanese);WG;8;Male;College;59;0
163524;Mandarin (Taiwanese);WG;8;Female;College;5;0
163525;Mandarin (Taiwanese);WG;8;Male;Some College;129;0
163526;Mandarin (Taiwanese);WG;8;Male;College;15;0
163527;Mandarin (Taiwanese);WG;9;Female;Some College;37;0
163528;Mandarin (Taiwanese);WG;9;Male;Graduate;81;0
163529;Mandarin (Taiwanese);WG;9;Female;College;48;0
163530;Mandarin (Taiwanese);WG;9;Female;Some College;14;0
163531;Mandarin (Taiwanese);WG;9;Male;College;62;0
163532;Mandarin (Taiwanese);WG;9;Female;College;43;0
163533;Mandarin (Taiwanese);WG;9;Female;College;75;5
163534;Mandarin (Taiwanese);WG;9;Female;College;23;0
163535;Mandarin (Taiwanese);WG;9;Female;College;84;4
163536;Mandarin (Taiwanese);WG;9;Female;Some College;73;26
163537;Mandarin (Taiwanese);WG;9;Female;Primary;105;0
163538;Mandarin (Taiwanese);WG;9;Female;Some College;36;0
163539;Mandarin (Taiwanese);WG;9;Female;College;232;2
163540;Mandarin (Taiwanese);WG;9;Male;College;120;0
163541;Mandarin (Taiwanese);WG;9;Female;Graduate;48;0
163542;Mandarin (Taiwanese);WG;10;Female;Some College;50;5
163543;Mandarin (Taiwanese);WG;10;Female;College;11;2
163544;Mandarin (Taiwanese);WG;10;Male;College;228;5
163545;Mandarin (Taiwanese);WG;10;Female;College;6;0
163546;Mandarin (Taiwanese);WG;10;Female;College;57;0
163547;Mandarin (Taiwanese);WG;10;Female;College;17;0
163548;Mandarin (Taiwanese);WG;10;Male;Some College;12;0
163549;Mandarin (Taiwanese);WG;10;Female;College;28;0
163550;Mandarin (Taiwanese);WG;10;Male;College;131;0
163551;Mandarin (Taiwanese);WG;10;Male;College;97;0
163552;Mandarin (Taiwanese);WG;10;Male;Some College;58;25
163553;Mandarin (Taiwanese);WG;10;Male;Secondary;263;0
163554;Mandarin (Taiwanese);WG;10;Female;Secondary;0;0
163555;Mandarin (Taiwanese);WG;10;Female;Some College;55;0
163556;Mandarin (Taiwanese);WG;10;Female;Graduate;44;0
163557;Mandarin (Taiwanese);WG;10;Male;Some College;93;0
163558;Mandarin (Taiwanese);WG;11;Male;College;43;0
163559;Mandarin (Taiwanese);WG;11;Male;Some College;36;3
163560;Mandarin (Taiwanese);WG;11;Female;College;43;0
163561;Mandarin (Taiwanese);WG;11;Female;Some College;54;0
163562;Mandarin (Taiwanese);WG;11;Female;Some College;48;0
163563;Mandarin (Taiwanese);WG;11;Female;Secondary;104;0
163564;Mandarin (Taiwanese);WG;11;Female;College;354;10
163565;Mandarin (Taiwanese);WG;11;Female;College;22;0
163566;Mandarin (Taiwanese);WG;11;Male;Graduate;69;4
163567;Mandarin (Taiwanese);WG;11;Female;Secondary;30;1
163568;Mandarin (Taiwanese);WG;11;Female;Secondary;94;4
163569;Mandarin (Taiwanese);WG;11;Female;College;94;1
163570;Mandarin (Taiwanese);WG;11;Female;Some College;14;0
163571;Mandarin (Taiwanese);WG;11;Female;Graduate;24;3
163572;Mandarin (Taiwanese);WG;11;Male;Secondary;34;2
163573;Mandarin (Taiwanese);WG;11;Female;College;35;3
163574;Mandarin (Taiwanese);WG;11;Male;College;65;15
163575;Mandarin (Taiwanese);WG;11;Male;Graduate;66;0
163576;Mandarin (Taiwanese);WG;11;Male;College;155;3
163577;Mandarin (Taiwanese);WG;11;Male;College;110;10
163578;Mandarin (Taiwanese);WG;11;Female;College;50;0
163579;Mandarin (Taiwanese);WG;11;Male;College;146;12
163580;Mandarin (Taiwanese);WG;11;Male;Secondary;3;0
163581;Mandarin (Taiwanese);WG;11;Male;Some College;64;0
163582;Mandarin (Taiwanese);WG;11;Female;Graduate;52;0
163583;Mandarin (Taiwanese);WG;12;Male;College;100;55
163584;Mandarin (Taiwanese);WG;12;Male;College;89;55
163585;Mandarin (Taiwanese);WG;12;Male;Graduate;181;2
163586;Mandarin (Taiwanese);WG;12;Female;Some College;30;0
163587;Mandarin (Taiwanese);WG;12;Male;College;52;4
163588;Mandarin (Taiwanese);WG;12;Female;Graduate;99;12
163589;Mandarin (Taiwanese);WG;12;Male;Some College;257;0
163590;Mandarin (Taiwanese);WG;13;Male;College;340;0
163591;Mandarin (Taiwanese);WG;13;Female;Some College;24;14
163592;Mandarin (Taiwanese);WG;13;Male;Graduate;15;1
163593;Mandarin (Taiwanese);WG;13;Male;College;37;7
163594;Mandarin (Taiwanese);WG;13;Male;Some College;130;6
163595;Mandarin (Taiwanese);WG;13;Female;College;95;2
163596;Mandarin (Taiwanese);WG;13;Female;Graduate;147;3
163597;Mandarin (Taiwanese);WG;13;Male;Graduate;145;0
163598;Mandarin (Taiwanese);WG;13;Female;College;92;9
163599;Mandarin (Taiwanese);WG;13;Male;College;44;0
163600;Mandarin (Taiwanese);WG;14;Female;Some College;14;2
163601;Mandarin (Taiwanese);WG;14;Male;College;103;70
163602;Mandarin (Taiwanese);WG;14;Male;College;34;24
163603;Mandarin (Taiwanese);WG;14;Male;Some College;116;7
163604;Mandarin (Taiwanese);WG;14;Male;College;26;5
163605;Mandarin (Taiwanese);WG;14;Male;College;95;34
163606;Mandarin (Taiwanese);WG;14;Female;College;85;15
163607;Mandarin (Taiwanese);WG;14;Male;College;148;4
163608;Mandarin (Taiwanese);WG;12;Female;Secondary;51;1
163609;Mandarin (Taiwanese);WG;12;Male;Secondary;147;2
163610;Mandarin (Taiwanese);WG;12;Female;Secondary;21;1
163611;Mandarin (Taiwanese);WG;12;Female;Secondary;141;3
163612;Mandarin (Taiwanese);WG;12;Male;College;45;9
163613;Mandarin (Taiwanese);WG;12;Male;Some College;109;0
163614;Mandarin (Taiwanese);WG;12;Female;Primary;52;0
163615;Mandarin (Taiwanese);WG;12;Female;Primary;12;0
163616;Mandarin (Taiwanese);WG;12;Male;Some College;66;1
163617;Mandarin (Taiwanese);WG;12;Male;Primary;157;1
163618;Mandarin (Taiwanese);WG;12;Male;Some College;128;2
163619;Mandarin (Taiwanese);WG;12;Female;Secondary;3;0
163620;Mandarin (Taiwanese);WG;12;Female;Some College;123;2
163621;Mandarin (Taiwanese);WG;12;Male;NA;44;5
163622;Mandarin (Taiwanese);WG;12;Female;Primary;32;3
163623;Mandarin (Taiwanese);WG;12;Female;College;58;6
163624;Mandarin (Taiwanese);WG;12;Female;Some College;33;0
163625;Mandarin (Taiwanese);WG;12;Female;Secondary;71;2
163626;Mandarin (Taiwanese);WG;12;Female;College;104;4
163627;Mandarin (Taiwanese);WG;12;Male;Secondary;9;2
163628;Mandarin (Taiwanese);WG;12;Male;Some College;128;2
163629;Mandarin (Taiwanese);WG;12;Female;Primary;108;9
163630;Mandarin (Taiwanese);WG;12;Female;Secondary;63;3
163631;Mandarin (Taiwanese);WG;12;Male;Secondary;90;0
163632;Mandarin (Taiwanese);WG;12;Male;Some College;63;0
163633;Mandarin (Taiwanese);WG;12;Female;College;160;23
163634;Mandarin (Taiwanese);WG;13;Male;Primary;317;19
163635;Mandarin (Taiwanese);WG;13;Male;Some College;111;0
163636;Mandarin (Taiwanese);WG;13;Female;Some College;67;6
163637;Mandarin (Taiwanese);WG;13;Male;Secondary;35;8
163638;Mandarin (Taiwanese);WG;13;Male;Secondary;55;1
163639;Mandarin (Taiwanese);WG;13;Female;Secondary;108;38
163640;Mandarin (Taiwanese);WG;13;Female;Secondary;40;2
163641;Mandarin (Taiwanese);WG;8;Female;Some College;277;0
163642;Mandarin (Taiwanese);WG;8;Female;College;0;0
163643;Mandarin (Taiwanese);WG;8;Female;College;121;8
163644;Mandarin (Taiwanese);WG;8;Male;College;140;1
163645;Mandarin (Taiwanese);WG;8;Male;College;331;0
163646;Mandarin (Taiwanese);WG;8;Male;Secondary;83;0
163647;Mandarin (Taiwanese);WG;8;Male;Secondary;30;0
163648;Mandarin (Taiwanese);WG;8;Female;College;89;0
163649;Mandarin (Taiwanese);WG;8;Male;College;142;0
163650;Mandarin (Taiwanese);WG;8;Female;College;164;0
163651;Mandarin (Taiwanese);WG;8;Male;College;111;0
163652;Mandarin (Taiwanese);WG;8;Female;Some College;204;7
163653;Mandarin (Taiwanese);WG;8;Male;Some College;86;0
163654;Mandarin (Taiwanese);WG;8;Male;Primary;126;0
163655;Mandarin (Taiwanese);WG;8;Female;College;131;0
163656;Mandarin (Taiwanese);WG;8;Female;College;247;0
163657;Mandarin (Taiwanese);WG;8;Male;Some College;19;0
163658;Mandarin (Taiwanese);WG;8;Female;Some College;133;0
163659;Mandarin (Taiwanese);WG;8;Male;Secondary;192;2
163660;Mandarin (Taiwanese);WG;8;Female;College;104;2
163661;Mandarin (Taiwanese);WG;8;Female;Graduate;144;2
163662;Mandarin (Taiwanese);WG;8;Female;Some College;90;2
163663;Mandarin (Taiwanese);WG;8;Female;Secondary;51;3
163664;Mandarin (Taiwanese);WG;8;Female;Graduate;81;0
163665;Mandarin (Taiwanese);WG;8;Female;Some College;88;0
163666;Mandarin (Taiwanese);WG;8;Male;College;131;0
163667;Mandarin (Taiwanese);WG;8;Male;College;86;0
163668;Mandarin (Taiwanese);WG;8;Male;College;197;2
163669;Mandarin (Taiwanese);WG;8;Male;Secondary;130;0
163670;Mandarin (Taiwanese);WG;8;Male;College;291;0
163671;Mandarin (Taiwanese);WG;8;Female;College;21;2
163672;Mandarin (Taiwanese);WG;8;Male;College;302;0
163673;Mandarin (Taiwanese);WG;8;Female;Some College;13;0
163674;Mandarin (Taiwanese);WG;8;Female;Some College;23;2
163675;Mandarin (Taiwanese);WG;8;Female;College;48;0
163676;Mandarin (Taiwanese);WG;8;Female;College;130;0
163677;Mandarin (Taiwanese);WG;8;Male;Primary;97;6
163678;Mandarin (Taiwanese);WG;8;Female;Some College;64;0
163679;Mandarin (Taiwanese);WG;8;Female;Graduate;120;0
163680;Mandarin (Taiwanese);WG;8;Male;College;197;0
163681;Mandarin (Taiwanese);WG;8;Female;Secondary;166;0
163682;Mandarin (Taiwanese);WG;8;Female;Some College;58;0
163683;Mandarin (Taiwanese);WG;8;Female;College;195;3
163684;Mandarin (Taiwanese);WG;8;Female;Some College;165;0
163685;Mandarin (Taiwanese);WG;8;Male;Graduate;132;1
163686;Mandarin (Taiwanese);WG;8;Male;Primary;55;0
163687;Mandarin (Taiwanese);WG;8;Male;Some College;147;0
163688;Mandarin (Taiwanese);WG;8;Male;Secondary;161;0
163689;Mandarin (Taiwanese);WG;8;Male;Some College;196;0
163690;Mandarin (Taiwanese);WG;8;Female;Secondary;47;1
163691;Mandarin (Taiwanese);WG;8;Male;Some College;159;0
163692;Mandarin (Taiwanese);WG;8;Male;Some College;21;0
163693;Mandarin (Taiwanese);WG;8;Female;Secondary;166;0
163694;Mandarin (Taiwanese);WG;8;Male;College;18;0
163695;Mandarin (Taiwanese);WG;8;Male;Secondary;155;0
163696;Mandarin (Taiwanese);WG;8;Male;College;114;0
163697;Mandarin (Taiwanese);WG;8;Male;Some College;12;0
163698;Mandarin (Taiwanese);WG;8;Male;Secondary;142;0
163699;Mandarin (Taiwanese);WG;8;Female;Secondary;66;0
163700;Mandarin (Taiwanese);WG;8;Female;College;138;0
163701;Mandarin (Taiwanese);WG;8;Female;Some College;249;0
163702;Mandarin (Taiwanese);WG;8;Female;Secondary;71;0
163703;Mandarin (Taiwanese);WG;8;Female;Secondary;189;7
163704;Mandarin (Taiwanese);WG;8;Female;Some College;354;0
163705;Mandarin (Taiwanese);WG;8;Male;College;99;0
163706;Mandarin (Taiwanese);WG;8;Female;Graduate;114;1
163707;Mandarin (Taiwanese);WG;8;Male;College;162;0
163708;Mandarin (Taiwanese);WG;9;Female;College;80;0
163709;Mandarin (Taiwanese);WG;9;Male;Primary;61;7
163710;Mandarin (Taiwanese);WG;9;Female;Secondary;141;0
163711;Mandarin (Taiwanese);WG;9;Female;Secondary;201;0
163712;Mandarin (Taiwanese);WG;9;Male;Secondary;120;0
163713;Mandarin (Taiwanese);WG;9;Female;College;67;0
163714;Mandarin (Taiwanese);WG;9;Male;Graduate;102;0
163715;Mandarin (Taiwanese);WG;9;Male;College;47;0
163716;Mandarin (Taiwanese);WG;9;Male;Graduate;229;0
163717;Mandarin (Taiwanese);WG;9;Female;Graduate;110;5
163718;Mandarin (Taiwanese);WG;9;Female;College;185;7
163719;Mandarin (Taiwanese);WG;9;Male;Some College;289;0
163720;Mandarin (Taiwanese);WG;9;Female;Secondary;127;2
163721;Mandarin (Taiwanese);WG;9;Female;Secondary;298;5
163722;Mandarin (Taiwanese);WG;9;Female;Some College;12;1
163723;Mandarin (Taiwanese);WG;9;Male;Some College;107;14
163724;Mandarin (Taiwanese);WG;9;Male;Some College;85;0
163725;Mandarin (Taiwanese);WG;9;Male;Secondary;206;2
163726;Mandarin (Taiwanese);WG;9;Female;College;70;0
163727;Mandarin (Taiwanese);WG;9;Female;College;96;2
163728;Mandarin (Taiwanese);WG;9;Male;Primary;100;1
163729;Mandarin (Taiwanese);WG;9;Male;Some College;144;3
163730;Mandarin (Taiwanese);WG;9;Male;Secondary;248;0
163731;Mandarin (Taiwanese);WG;9;Female;Some College;237;3
163732;Mandarin (Taiwanese);WG;9;Female;Graduate;254;2
163733;Mandarin (Taiwanese);WG;9;Female;Secondary;300;7
163734;Mandarin (Taiwanese);WG;9;Male;College;127;0
163735;Mandarin (Taiwanese);WG;9;Female;Secondary;53;2
163736;Mandarin (Taiwanese);WG;9;Female;Some College;60;1
163737;Mandarin (Taiwanese);WG;9;Male;Graduate;101;0
163738;Mandarin (Taiwanese);WG;9;Female;Some College;164;3
163739;Mandarin (Taiwanese);WG;9;Male;Secondary;189;3
163740;Mandarin (Taiwanese);WG;9;Female;Some College;193;0
163741;Mandarin (Taiwanese);WG;9;Female;College;158;0
163742;Mandarin (Taiwanese);WG;9;Female;Primary;184;0
163743;Mandarin (Taiwanese);WG;9;Female;Some College;144;0
163744;Mandarin (Taiwanese);WG;9;Male;Some College;68;0
163745;Mandarin (Taiwanese);WG;9;Male;Some College;79;0
163746;Mandarin (Taiwanese);WG;9;Male;College;162;1
163747;Mandarin (Taiwanese);WG;9;Male;Secondary;226;0
163748;Mandarin (Taiwanese);WG;9;Female;Some College;134;0
163749;Mandarin (Taiwanese);WG;9;Male;College;258;0
163750;Mandarin (Taiwanese);WG;9;Male;Secondary;239;0
163751;Mandarin (Taiwanese);WG;9;Male;College;100;0
163752;Mandarin (Taiwanese);WG;9;Female;Secondary;220;0
163753;Mandarin (Taiwanese);WG;9;Male;Some College;348;0
163754;Mandarin (Taiwanese);WG;9;Male;Graduate;184;0
163755;Mandarin (Taiwanese);WG;9;Female;College;273;3
163756;Mandarin (Taiwanese);WG;9;Male;Secondary;155;19
163757;Mandarin (Taiwanese);WG;9;Male;Some College;80;0
163758;Mandarin (Taiwanese);WG;9;Female;College;168;0
163759;Mandarin (Taiwanese);WG;9;Female;Secondary;353;3
163760;Mandarin (Taiwanese);WG;9;Female;Secondary;58;45
163761;Mandarin (Taiwanese);WG;9;Female;Graduate;186;0
163762;Mandarin (Taiwanese);WG;9;Female;College;189;1
163763;Mandarin (Taiwanese);WG;9;Female;College;199;15
163764;Mandarin (Taiwanese);WG;9;Male;Secondary;82;0
163765;Mandarin (Taiwanese);WG;9;Male;Primary;49;0
163766;Mandarin (Taiwanese);WG;9;Female;Graduate;158;5
163767;Mandarin (Taiwanese);WG;9;Male;Some College;173;0
163768;Mandarin (Taiwanese);WG;9;Female;Some College;149;0
163769;Mandarin (Taiwanese);WG;9;Male;College;110;0
163770;Mandarin (Taiwanese);WG;10;Female;Graduate;214;11
163771;Mandarin (Taiwanese);WG;10;Male;Graduate;114;9
163772;Mandarin (Taiwanese);WG;10;Male;College;153;0
163773;Mandarin (Taiwanese);WG;10;Male;Graduate;238;4
163774;Mandarin (Taiwanese);WG;10;Female;College;275;2
163775;Mandarin (Taiwanese);WG;10;Female;Some College;136;0
163776;Mandarin (Taiwanese);WG;10;Male;College;77;0
163777;Mandarin (Taiwanese);WG;10;Female;Some College;123;18
163778;Mandarin (Taiwanese);WG;10;Male;Some College;185;5
163779;Mandarin (Taiwanese);WG;10;Female;Some College;17;0
163780;Mandarin (Taiwanese);WG;10;Female;Secondary;5;0
163781;Mandarin (Taiwanese);WG;10;Male;College;19;1
163782;Mandarin (Taiwanese);WG;10;Female;College;45;4
163783;Mandarin (Taiwanese);WG;10;Female;Graduate;9;4
163784;Mandarin (Taiwanese);WG;10;Female;Primary;29;26
163785;Mandarin (Taiwanese);WG;10;Male;Secondary;22;0
163786;Mandarin (Taiwanese);WG;10;Male;Some College;5;0
163787;Mandarin (Taiwanese);WG;10;Male;College;45;11
163788;Mandarin (Taiwanese);WG;10;Female;Some College;114;0
163789;Mandarin (Taiwanese);WG;10;Male;Some College;51;1
163790;Mandarin (Taiwanese);WG;10;Male;Some College;118;0
163791;Mandarin (Taiwanese);WG;10;Male;Some College;21;0
163792;Mandarin (Taiwanese);WG;10;Male;Secondary;40;6
163793;Mandarin (Taiwanese);WG;10;Female;Graduate;51;1
163794;Mandarin (Taiwanese);WG;10;Male;College;34;8
163795;Mandarin (Taiwanese);WG;10;Male;Secondary;69;0
163796;Mandarin (Taiwanese);WG;10;Male;Some College;85;3
163797;Mandarin (Taiwanese);WG;10;Female;College;8;0
163798;Mandarin (Taiwanese);WG;10;Female;College;31;0
163799;Mandarin (Taiwanese);WG;10;Male;College;23;8
163800;Mandarin (Taiwanese);WG;10;Male;Primary;24;0
163801;Mandarin (Taiwanese);WG;10;Female;Secondary;59;17
163802;Mandarin (Taiwanese);WG;10;Male;Some College;8;4
163803;Mandarin (Taiwanese);WG;10;Female;College;13;0
163804;Mandarin (Taiwanese);WG;10;Male;College;108;16
163805;Mandarin (Taiwanese);WG;10;Female;Graduate;42;2
163806;Mandarin (Taiwanese);WG;10;Female;Some College;128;2
163807;Mandarin (Taiwanese);WG;10;Male;College;25;0
163808;Mandarin (Taiwanese);WG;10;Male;Some College;55;5
163809;Mandarin (Taiwanese);WG;10;Female;College;32;0
163810;Mandarin (Taiwanese);WG;10;Female;College;15;3
163811;Mandarin (Taiwanese);WG;10;Female;Secondary;50;0
163812;Mandarin (Taiwanese);WG;10;Female;Some College;13;0
163813;Mandarin (Taiwanese);WG;10;Male;Secondary;40;10
163814;Mandarin (Taiwanese);WG;10;Male;College;20;0
163815;Mandarin (Taiwanese);WG;10;Female;Secondary;33;2
163816;Mandarin (Taiwanese);WG;10;Male;Some College;36;0
163817;Mandarin (Taiwanese);WG;10;Female;College;43;4
163818;Mandarin (Taiwanese);WG;10;Female;Graduate;26;10
163819;Mandarin (Taiwanese);WG;10;Female;Secondary;31;9
163820;Mandarin (Taiwanese);WG;10;Male;College;3;3
163821;Mandarin (Taiwanese);WG;10;Female;College;23;0
163822;Mandarin (Taiwanese);WG;10;Male;Secondary;18;0
163823;Mandarin (Taiwanese);WG;10;Male;College;45;3
163824;Mandarin (Taiwanese);WG;10;Male;Graduate;31;0
163825;Mandarin (Taiwanese);WG;10;Female;Some College;33;0
